"code_id","code_header_id","code_name","code_description","code_sort_order","valid_from","valid_to","created_at","updated_at","created_by_user_id","updated_by_user_id","code_description_long","custom_1"
435,178,NOT_DEPLOYED,Not Deployed,,2021-03-02 00:00:00,,2021-03-02 09:30:46,2021-03-02 09:30:46,1,,Device is not deployed on an animal.  ,
436,178,UNKNOWN,Unknown,,2021-03-02 00:00:00,,2021-03-02 09:30:46,2021-03-02 09:30:46,1,,"Status of device is unknown (i.e., device is no longer being monitored)",
512,182,KHZ,KHz,,2021-03-02 00:00:00,,2021-03-02 17:17:46,2021-03-02 17:17:46,1,,Kilohertz,
513,182,MHZ,MHz,,2021-03-02 00:00:00,,2021-03-02 17:17:46,2021-03-02 17:17:46,1,,Megahertz,
514,182,HZ,Hz,,2021-03-02 00:00:00,,2021-03-02 17:17:46,2021-03-02 17:17:46,1,,Hertz,
953,195,MOTHER,mother,,2021-08-25 11:34:32,,2021-08-25 11:34:32,2021-08-25 11:34:32,,,mother,
954,195,FATHER,father,,2021-08-25 11:34:32,,2021-08-25 11:34:32,2021-08-25 11:34:32,,,father,
956,147,GPS_GSM,GPS/GSM,,2021-08-25 11:40:31,,2021-08-25 11:40:31,2021-08-25 11:40:31,,,GPS/GSM tracking devices use GSM cell phone signal to download data,
957,147,GPS,GPS,,2021-08-25 11:40:31,,2021-08-25 11:40:31,2021-08-25 11:40:31,,,Store-on-board GPS devices can store data and then downloaded remotely using a handheld UHF ultra high frequency device,
1082,198,DEFINITE,Definite,,2021-09-13 11:48:02,,2021-09-13 11:48:02,2021-09-13 11:48:02,,,Confidence is 'definite' for the assignment of Proximate Cause of Death of an animal.,
1083,198,PROBABLE,Probable,,2021-09-13 11:48:37,,2021-09-13 11:48:37,2021-09-13 11:48:37,,,"Confidence is 'probable' for the assignment of Proximate Cause of Death of an animal. 
",
1084,199,Definite,Definite,,2021-09-13 11:53:44,2021-09-13 12:06:03,2021-09-13 11:53:44,2021-09-13 11:53:44,,,"Confidence is 'definite' for the assignment of Proximate Cause of Death of an animal. 
",
1085,199,Probable,Probable,,2021-09-13 11:53:44,2021-09-13 12:06:03,2021-09-13 11:53:44,2021-09-13 11:53:44,,,"Confidence is 'probable' for the assignment of Proximate Cause of Death of an animal. 
",
982,187,NO_INVE,no investigation,,2021-08-25 12:10:57,,2021-08-25 12:10:57,2021-08-25 12:10:57,,,Mortality investigation of animal was not evaluated.,
373,3,ALIVE,Alive,,2020-10-27 00:00:00,,2020-11-10 10:29:17,2020-11-10 10:29:17,1,,Animal is alive,
374,3,MORT,Mortality,,2020-10-27 00:00:00,,2020-11-10 10:29:17,2020-11-10 10:29:17,1,,Animal is a mortality,
375,3,POT_MORT,Potential Mortality,,2020-10-27 00:00:00,,2020-11-10 10:29:17,2020-11-10 10:29:17,1,,Animal mortality suspected but not yet  confirmed,
376,3,UNKNOWN,Unknown,,2020-10-27 00:00:00,,2020-11-10 10:29:17,2020-11-10 10:29:17,1,,Status of animal is unknown due to device malfunction or potential emigration,
967,191,NO_TRANS,no transmission,,2021-08-25 12:02:31,,2021-08-25 12:02:31,2021-08-25 12:02:31,,,Device is no longer transmitting signals without known cause,
968,191,INCON_TRANS,inconsistent transmission,,2021-08-25 12:02:31,,2021-08-25 12:02:31,2021-08-25 12:02:31,,,Device is transmitting signals inconsistently without known cause,
907,183,#A900E6,Anemone Violet,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#686868,
908,183,#E600A9,Peony Pink,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#686868,
909,183,#A83800,Cherry Cola,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
910,183,#A87000,Raw Umber,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
911,183,#A8A800,Olivenite Green,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
912,183,#70A800,Tarragon Green,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
913,183,#38A800,Leaf Green,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
914,183,#00A884,Malachite Green,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
915,183,#0084A8,Delft Blue,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
916,183,#004DA8,Ultra Blue,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
917,183,#8400A8,Dark Amethyst,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
918,183,#A80084,Cattleya Orchid,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
919,183,#732600,Cherrywood Brown,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
920,183,#734C00,Burnt Umber,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
921,183,#737300,Dark Olivenite,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
922,183,#4C7300,Spruce Green,,2021-05-31 16:55:26,,2021-05-31 16:55:26,2021-05-31 16:55:26,1,,#b2b2b2,
969,191,EOL,end of life,,2021-08-25 12:02:31,,2021-08-25 12:02:31,2021-08-25 12:02:31,,,Device has reached natural end of life (i.e. battery depleted) and is no longer transmitting.,
970,190,REFURB,refurbish,,2021-08-25 12:03:33,,2021-08-25 12:03:33,2021-08-25 12:03:33,,,Condition of the device upon retrieval requires refurbishing by vendor prior to redeployment,
971,190,REDEPLOY,redeployable,,2021-08-25 12:03:33,,2021-08-25 12:03:33,2021-08-25 12:03:33,,,Condition of the device upon retrieval supports redeployment without requiring refurbishing by vendor. ,
440,179,SUBADULT,Subadult,,2021-03-02 00:00:00,,2021-03-02 09:52:05,2021-03-02 09:52:05,1,,"Animal that is older than the juvenile stage, does not require parental care, and has not reached sexual maturity.",
441,179,JUVE,Juvenile,,2021-03-02 00:00:00,,2021-03-02 09:52:05,2021-03-02 09:52:05,1,,Mammals older than neonates but still requiring parental care.,
442,179,"2_YEAR",Two Years,,2021-03-02 00:00:00,,2021-03-02 09:52:05,2021-03-02 09:52:05,1,,"Animal is two years, or almost two years old. Animal has lived through two winter seasons.",
443,179,"1_YEAR",One Year,,2021-03-02 00:00:00,,2021-03-02 09:52:05,2021-03-02 09:52:05,1,,"Animal is one year, or almost one year old. Animal has lived through one winter season.",
445,179,NEONATE,Neonate,,2021-03-02 00:00:00,,2021-03-02 09:52:05,2021-03-02 09:52:05,1,,Newborn mammals,
454,181,MALE,Male,,2021-03-02 00:00:00,,2021-03-02 10:45:54,2021-03-02 10:45:54,1,,,
455,181,FEMALE,Female,,2021-03-02 00:00:00,,2021-03-02 10:45:54,2021-03-02 10:45:54,1,,,
456,181,UNCLASS,Unclassified,,2021-03-02 00:00:00,,2021-03-02 10:45:54,2021-03-02 10:45:54,1,,,
972,190,IRREPARABLE,irreparable,,2021-08-25 12:03:33,,2021-08-25 12:03:33,2021-08-25 12:03:33,,,Condition of the device upon retrieval is irreparable.,
973,190,UNKNOWN,unknown,,2021-08-25 12:03:33,,2021-08-25 12:03:33,2021-08-25 12:03:33,,,Condition of the device upon retrieval is unknown.,
974,189,RADIO,radio,,2021-08-25 12:06:02,,2021-08-25 12:06:02,2021-08-25 12:06:02,,,Device can be released from the animal using radio release mechanism.,
975,189,TIMER,timer,,2021-08-25 12:06:02,,2021-08-25 12:06:02,2021-08-25 12:06:02,,,Device can be released from the animal using timer mechanism.,
976,188,SEC,second,,2021-08-25 12:07:36,,2021-08-25 12:07:36,2021-08-25 12:07:36,,,unit of time for fix_interval is seconds.,
977,188,MIN,minute,,2021-08-25 12:07:36,,2021-08-25 12:07:36,2021-08-25 12:07:36,,,unit of time for fix_interval is minutes,
978,188,HR,hour,,2021-08-25 12:07:36,,2021-08-25 12:07:36,2021-08-25 12:07:36,,,unit of time for fix_interval is hours.,
979,188,DAY,day,,2021-08-25 12:07:51,,2021-08-25 12:07:51,2021-08-25 12:07:51,,,unit of time for fix_interval is days.,
980,187,DESK,desk,,2021-08-25 12:10:57,,2021-08-25 12:10:57,2021-08-25 12:10:57,,,"Mortality investigation of animal undertaken as a desk exercise (e.g., assessment of location data and movement patterns).",
981,187,FIELD,field,,2021-08-25 12:10:57,,2021-08-25 12:10:57,2021-08-25 12:10:57,,,Mortality investigation of animal undertaken as a field site visit.,
1086,3,IN_TRANSLOC,In Translocation,,2021-10-01 12:40:38,,2021-10-01 12:40:38,2021-10-01 12:40:38,1,,Indicates an animal was captured but has not been release and is being translocated,
984,186,PRED_LOC,predation_location,,2021-08-25 12:19:38,,2021-08-25 12:19:38,2021-08-25 12:19:38,,,"Animal death caused by predation at a known location (i.e., mortality or kill site).",
985,186,PRED_NOLOC,predation_no_location,,2021-08-25 12:19:38,,2021-08-25 12:19:38,2021-08-25 12:19:38,,,Animal death caused by predation without a known location (includes failed predation attempts). ,
986,186,PRED_PROB,predation_probable,,2021-08-25 12:19:38,,2021-08-25 12:19:38,2021-08-25 12:19:38,,,Animal death supected to be caused by predation.,
987,186,HUNT_LIC,hunting_licenced,,2021-08-25 12:19:38,,2021-08-25 12:19:38,2021-08-25 12:19:38,,,Animal death caused by licensed hunting.,
988,186,HUNT_UNLIC,hunting_unlicenced,,2021-08-25 12:19:38,,2021-08-25 12:19:38,2021-08-25 12:19:38,,,Animal death caused by unlicensed hunting.,
989,186,HUNT_ABOR,hunting_aboriginal,,2021-08-25 12:19:38,,2021-08-25 12:19:38,2021-08-25 12:19:38,,,Animal death caused by aboriginal hunting.,
990,186,DEFENSE,defense_life_property,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Animal death caused by defense of life and property (i.e., not illegal or hunting).",
991,186,ACC_COL,accident_collision,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Animal death caused by vehicular collision (e.g., vehicle, train, etc).",
992,186,ACC_NAT,accident_natural,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Animal death caused by natural accident (e.g., drowning, mired in mud, etc).",
993,186,ACC_CAP,accident_capture,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,Animal death caused by capture-related injury.,
994,186,ACC_AVA,accident_avalanche,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,Animal death caused by avalanche.,
995,186,HEALTH,health_related,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Animal death is caused by underlying health-related condition such as nutrition, infection, parturition, pathogen, genetic disease or disorder,  as identified through carcass field necropsy and/or subsequent pathology.",
996,186,UNK,unknown,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Unknown cause of animal death (i.e, no clear cause of death identified often due to lack of evidence at mortality site).",
997,186,OTH,other,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,Non-predation and non-health-related mortality (excludes failed predation atttempts).,
998,186,NAT,natural,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Animal death caused by natural events (e.g., old age).",
999,186,REMOVAL,removal,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,Animal death caused by culling or removal for provincially-led species management programs.,
1000,186,TRAP,trapping,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,Animal death caused by trapping.,
1001,186,POISON,poisoning,,2021-08-25 12:19:57,,2021-08-25 12:19:57,2021-08-25 12:19:57,,,"Animal death caused by poison, independent of provincially-led species management programs.",
429,144,MORT,Mortality,,2020-10-29 00:00:00,,2021-03-02 09:27:12,2021-03-02 09:27:12,1,,,
430,144,OFFLINE,Offline,,2020-10-29 00:00:00,,2021-03-02 09:27:12,2021-03-02 09:27:12,1,,,
427,144,ACTIVE,Active,,2020-10-29 00:00:00,,2021-03-02 09:27:12,2021-03-02 09:27:12,1,,,
428,144,MALF,Malfunction,,2020-10-29 00:00:00,,2021-03-02 09:27:12,2021-03-02 09:27:12,1,,,
433,144,UNKNOWN,Unknown,,2020-10-29 00:00:00,,2021-03-02 09:27:12,2021-03-02 09:27:12,1,,,
1002,144,POT_MALF,Potential Malfunction,,2021-08-25 12:23:14,,2021-08-25 12:23:14,2021-08-25 12:23:14,,,Device malfunction suspected but not yet confirmed.,
1003,144,POT_MORT,Potential Mortality,,2021-08-25 12:23:14,,2021-08-25 12:23:14,2021-08-25 12:23:14,,,"Device mortality notification received, but mortality not yet confirmed.",
1004,144,DROP_OFF,Drop Off,,2021-08-25 12:23:14,,2021-08-25 12:23:14,2021-08-25 12:23:14,,,"Device is an intentional frop-off, is no longer on the animal, but may be transmitting signals (I.E., (e.g. remote dropoff, timed dropoff, rot-off) ",
1005,144,OTHER,Other,,2021-08-25 12:23:14,,2021-08-25 12:23:14,2021-08-25 12:23:14,,,"Device is no longer on the animal due to a non-intentional event (e.g. animal has slipped collar), and may be transmitting signals. Provide details in device notes.",
1006,192,PRED_LOC,predation_location,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by predation at a known location (i.e., mortality or kill site).",
1007,192,PRED_NOLOC,predation_no_location,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by predation without a known location (includes failed predation attempts). ,
1008,192,PRED_PROB,predation_probable,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death supected to be caused by predation.,
1009,192,HUNT_LIC,hunting_licenced,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by licensed hunting.,
1010,192,HUNT_UNLIC,hunting_unlicenced,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by unlicensed hunting.,
1011,192,HUNT_ABOR,hunting_aboriginal,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by aboriginal hunting.,
1012,192,DEFENSE,defense_life_property,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by defense of life and property (i.e., not illegal or hunting).",
1013,192,ACC_COL,accident_collision,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by vehicular collision (e.g., vehicle, train, etc).",
1014,192,ACC_NAT,accident_natural,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by natural accident (e.g., drowning, mired in mud, etc).",
1015,192,ACC_CAP,accident_capture,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by capture-related injury.,
1016,192,ACC_AVA,accident_avalanche,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by avalanche.,
1017,192,HLTH_INFECT,health_infection,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by infection (e.g., wound, non-infectious disease).",
1018,192,HLTH_NUTRI,health_nutrition,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by nutrition (e.g., starvation, parasitism, mineral deficiency, poor body condition)",
1019,192,HLTH_DISEA,health_disease,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by pathogen (i.e., infectious disease).",
1020,192,HLTH_GENET,health_genetic,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,Animal death caused by genetic disease or disorder.,
1021,192,HLTH_PARTU,health_parturition,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death caused by parturition, the process of giving birth.",
1022,192,HLTH_STBI,health_stillbirth,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death is stillbirth, a mortality shortly before, during, or shortly after parturition.",
1023,192,HLTH_UNK,health_unknown,,2021-08-25 12:26:12,,2021-08-25 12:26:12,2021-08-25 12:26:12,,,"Animal death is health-related, but cause is unknown.",
1026,192,TRAP,trapping,,2021-08-25 12:32:25,,2021-08-25 12:32:25,2021-08-25 12:32:25,,,Animal death caused by trapping.,
510,139,CAR-27,Westside Fort Nelson,,2021-03-02 00:00:00,2021-08-26 09:01:26,2021-03-02 16:34:49,2021-03-02 16:34:49,1,,,
511,139,CAR-36,Wolverine,,2021-03-02 00:00:00,2021-08-26 09:01:26,2021-03-02 16:34:49,2021-03-02 16:34:49,1,,,
1031,139,Mona,Monashee,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 5}"
1032,139,CeRo,Central Rockies,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 6}"
1027,139,SoSe,South Selkirks,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 1}"
1028,139,PuSo,Purcells South,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 2}"
1029,139,PuCe,Purcell Central,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 3}"
1030,139,CeSe,Central Selkirks,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 4}"
1033,139,CoSo,Columbia South,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 7}"
1034,139,FrBo,Frisby-Boulder,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 8}"
1035,139,CoNo,Columbia North,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 9}"
1036,139,Grou,Groundhog,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 10}"
1037,139,WeGN,Wells Gray North,,2021-08-26 09:02:11,,2021-08-26 09:02:11,2021-08-26 09:02:11,,,,"{""popunit_id"": 11}"
1024,196,NO,No,,2021-08-25 12:31:43,2021-08-26 12:49:33,2021-08-25 12:31:43,2021-08-25 12:31:43,,,This is the first time the animal has been captured.,
1025,196,YES,Yes,,2021-08-25 12:31:43,2021-08-26 12:49:33,2021-08-25 12:31:43,2021-08-25 12:31:43,,,This animal is a recapture (i.e. has been captured and marked previously),
